order_id,material_id,item_id,source,destination,available_time,deadline,danger_type,area,weight,order_size
ORD029771,PROD009,ITEM029771,Bangalore_Hub,Bhopal_DC,2025-10-10 21:20:58,2025-10-12 21:20:58,Normal,3.84,12.81,medium
ORD029772,PROD007,ITEM029772,Ranchi_Distribution,Surat_Hub,2025-11-08 21:20:58,2025-11-13 17:20:58,Perishable,6.59,14.6,small
ORD029773,PROD015,ITEM029773,Chandigarh_Facility,Jaipur_Hub,2025-10-26 21:20:58,2025-10-30 17:20:58,Fragile,0.37,0.83,medium
ORD029774,PROD015,ITEM029774,Delhi_DC,Lucknow_Center,2025-11-06 21:20:58,2025-11-11 12:20:58,Fragile,0.09,0.6,medium
ORD029775,PROD014,ITEM029775,Bangalore_Hub,Lucknow_Center,2025-11-09 21:20:58,2025-11-11 04:20:58,Hazardous,0.31,1.93,large
ORD029776,PROD010,ITEM029776,Pune_Facility,Chennai_Distribution,2025-09-22 21:20:58,2025-09-28 09:20:58,Hazardous,8.17,20.1,large
ORD029777,PROD005,ITEM029777,Jaipur_Hub,Patna_WH,2025-10-08 21:20:58,2025-10-10 05:20:58,Hazardous,0.23,0.8,small
ORD029778,PROD010,ITEM029778,Kolkata_Center,Mumbai_Warehouse,2025-10-05 21:20:58,2025-10-09 14:20:58,Normal,4.74,16.46,large
ORD029779,PROD010,ITEM029779,Amritsar_DC,Patna_WH,2025-11-11 21:20:58,2025-11-17 23:20:58,Perishable,4.24,13.1,small
ORD029780,PROD011,ITEM029780,Bhopal_DC,Patna_WH,2025-10-29 21:20:58,2025-10-31 15:20:58,Fragile,0.11,0.84,small
ORD029781,PROD002,ITEM029781,Kolkata_Center,Jaipur_Hub,2025-10-26 21:20:58,2025-10-31 03:20:58,Fragile,2.11,5.17,small
ORD029782,PROD009,ITEM029782,Amritsar_DC,Mumbai_Warehouse,2025-09-25 21:20:58,2025-09-29 12:20:58,Normal,1.23,8.02,small
ORD029783,PROD008,ITEM029783,Ahmedabad_DC,Indore_Facility,2025-09-20 21:20:58,2025-09-27 00:20:58,Perishable,0.32,1.34,small
ORD029784,PROD015,ITEM029784,Bhopal_DC,Kolkata_Center,2025-10-06 21:20:58,2025-10-11 00:20:58,Perishable,0.09,0.34,large
ORD029785,PROD006,ITEM029785,Hyderabad_WH,Indore_Facility,2025-11-02 21:20:58,2025-11-08 08:20:58,Perishable,0.43,1.07,small
ORD029786,PROD012,ITEM029786,Ahmedabad_DC,Jaipur_Hub,2025-09-29 21:20:58,2025-10-06 06:20:58,Fragile,0.92,1.93,small
ORD029787,PROD013,ITEM029787,Jaipur_Hub,Delhi_DC,2025-09-25 21:20:58,2025-09-28 02:20:58,Fragile,0.69,1.81,large
ORD029788,PROD015,ITEM029788,Vadodara_Center,Chennai_Distribution,2025-11-04 21:20:58,2025-11-07 17:20:58,Perishable,0.27,0.76,large
ORD029789,PROD005,ITEM029789,Vadodara_Center,Kanpur_WH,2025-09-21 21:20:58,2025-09-27 08:20:58,Normal,0.31,0.67,small
ORD029790,PROD001,ITEM029790,Lucknow_Center,Jaipur_Hub,2025-10-19 21:20:58,2025-10-21 23:20:58,Normal,0.43,1.29,medium
ORD029791,PROD012,ITEM029791,Bangalore_Hub,Surat_Hub,2025-09-25 21:20:58,2025-09-29 02:20:58,Fragile,0.45,2.36,small
ORD029792,PROD009,ITEM029792,Vadodara_Center,Patna_WH,2025-10-05 21:20:58,2025-10-09 06:20:58,Fragile,5.83,20.4,large
ORD029793,PROD005,ITEM029793,Hyderabad_WH,Jaipur_Hub,2025-10-03 21:20:58,2025-10-05 03:20:58,Fragile,0.18,0.85,large
ORD029794,PROD012,ITEM029794,Kolkata_Center,Ranchi_Distribution,2025-11-12 21:20:58,2025-11-17 18:20:58,Hazardous,0.61,2.06,large
ORD029795,PROD012,ITEM029795,Jaipur_Hub,Hyderabad_WH,2025-10-01 21:20:58,2025-10-08 14:20:58,Hazardous,0.37,2.82,small
ORD029796,PROD014,ITEM029796,Ranchi_Distribution,Chandigarh_Facility,2025-09-19 21:20:58,2025-09-26 21:20:58,Hazardous,0.67,1.36,large
ORD029797,PROD002,ITEM029797,Vadodara_Center,Patna_WH,2025-11-06 21:20:58,2025-11-10 20:20:58,Normal,1.27,6.85,small
ORD029798,PROD005,ITEM029798,Lucknow_Center,Kolkata_Center,2025-09-25 21:20:58,2025-09-29 08:20:58,Perishable,0.43,1.03,large
ORD029799,PROD009,ITEM029799,Vadodara_Center,Kanpur_WH,2025-09-18 21:20:58,2025-09-23 02:20:58,Fragile,3.5,14.38,large
ORD029800,PROD010,ITEM029800,Bhopal_DC,Patna_WH,2025-09-29 21:20:58,2025-10-05 04:20:58,Perishable,7.91,17.73,large
ORD029801,PROD005,ITEM029801,Delhi_DC,Amritsar_DC,2025-11-12 21:20:58,2025-11-16 22:20:58,Hazardous,0.08,0.42,large
ORD029802,PROD015,ITEM029802,Kolkata_Center,Bhopal_DC,2025-10-07 21:20:58,2025-10-12 19:20:58,Normal,0.08,0.57,large
ORD029803,PROD015,ITEM029803,Indore_Facility,Jaipur_Hub,2025-11-04 21:20:58,2025-11-07 12:20:58,Normal,0.12,0.57,small
ORD029804,PROD012,ITEM029804,Chennai_Distribution,Jaipur_Hub,2025-09-29 21:20:58,2025-10-04 11:20:58,Normal,0.36,0.79,small
ORD029805,PROD013,ITEM029805,Chennai_Distribution,Ahmedabad_DC,2025-11-13 21:20:58,2025-11-17 16:20:58,Normal,3.44,7.56,large
ORD029806,PROD001,ITEM029806,Bhopal_DC,Hyderabad_WH,2025-11-02 21:20:58,2025-11-06 12:20:58,Perishable,0.2,0.45,medium
ORD029807,PROD014,ITEM029807,Bangalore_Hub,Amritsar_DC,2025-11-06 21:20:58,2025-11-10 12:20:58,Normal,1.16,2.73,large
ORD029808,PROD012,ITEM029808,Lucknow_Center,Indore_Facility,2025-09-24 21:20:58,2025-09-26 01:20:58,Hazardous,0.29,1.17,medium
ORD029809,PROD012,ITEM029809,Delhi_DC,Kanpur_WH,2025-10-24 21:20:58,2025-10-28 07:20:58,Hazardous,0.38,1.0,large
ORD029810,PROD002,ITEM029810,Bhopal_DC,Kolkata_Center,2025-09-27 21:20:58,2025-10-04 20:20:58,Fragile,0.91,6.67,large
ORD029811,PROD011,ITEM029811,Amritsar_DC,Kolkata_Center,2025-11-07 21:20:58,2025-11-10 10:20:58,Hazardous,0.66,1.34,medium
ORD029812,PROD013,ITEM029812,Jaipur_Hub,Vadodara_Center,2025-09-20 21:20:58,2025-09-26 22:20:58,Fragile,0.76,2.87,small
ORD029813,PROD015,ITEM029813,Indore_Facility,Kanpur_WH,2025-11-08 21:20:58,2025-11-13 05:20:58,Fragile,0.16,0.56,medium
ORD029814,PROD004,ITEM029814,Ranchi_Distribution,Pune_Facility,2025-10-25 21:20:58,2025-10-27 05:20:58,Normal,0.14,0.4,large
ORD029815,PROD001,ITEM029815,Mumbai_Warehouse,Patna_WH,2025-10-20 21:20:58,2025-10-24 03:20:58,Fragile,0.09,0.59,medium
ORD029816,PROD010,ITEM029816,Pune_Facility,Kanpur_WH,2025-09-18 21:20:58,2025-09-20 10:20:58,Normal,4.84,18.32,medium
ORD029817,PROD011,ITEM029817,Nagpur_Distribution,Chennai_Distribution,2025-10-05 21:20:58,2025-10-08 17:20:58,Normal,0.13,0.71,small
ORD029818,PROD003,ITEM029818,Chandigarh_Facility,Mumbai_Warehouse,2025-11-11 21:20:58,2025-11-14 09:20:58,Normal,0.54,1.52,medium
ORD029819,PROD009,ITEM029819,Chandigarh_Facility,Hyderabad_WH,2025-11-14 21:20:58,2025-11-18 14:20:58,Hazardous,4.5,10.11,medium
ORD029820,PROD008,ITEM029820,Hyderabad_WH,Ranchi_Distribution,2025-09-27 21:20:58,2025-10-04 12:20:58,Hazardous,1.03,2.3,large
ORD029821,PROD011,ITEM029821,Lucknow_Center,Delhi_DC,2025-10-19 21:20:58,2025-10-25 14:20:58,Fragile,0.12,0.6,large
ORD029822,PROD007,ITEM029822,Jaipur_Hub,Pune_Facility,2025-10-05 21:20:58,2025-10-08 10:20:58,Perishable,2.04,5.72,small
ORD029823,PROD010,ITEM029823,Kanpur_WH,Ranchi_Distribution,2025-10-02 21:20:58,2025-10-05 00:20:58,Normal,2.3,13.23,small
ORD029824,PROD003,ITEM029824,Pune_Facility,Vadodara_Center,2025-10-10 21:20:58,2025-10-14 15:20:58,Normal,0.28,1.28,small
ORD029825,PROD006,ITEM029825,Vadodara_Center,Patna_WH,2025-09-18 21:20:58,2025-09-23 18:20:58,Hazardous,0.18,1.27,small
ORD029826,PROD001,ITEM029826,Kanpur_WH,Surat_Hub,2025-11-02 21:20:58,2025-11-06 22:20:58,Perishable,0.08,0.74,medium
ORD029827,PROD012,ITEM029827,Chandigarh_Facility,Bangalore_Hub,2025-10-25 21:20:58,2025-10-31 18:20:58,Hazardous,1.07,3.31,medium
ORD029828,PROD003,ITEM029828,Ahmedabad_DC,Patna_WH,2025-11-02 21:20:58,2025-11-05 15:20:58,Hazardous,0.47,1.68,large
ORD029829,PROD010,ITEM029829,Lucknow_Center,Ahmedabad_DC,2025-09-18 21:20:58,2025-09-20 07:20:58,Hazardous,1.85,8.43,medium
ORD029830,PROD005,ITEM029830,Kanpur_WH,Vadodara_Center,2025-10-20 21:20:58,2025-10-22 04:20:58,Fragile,0.19,0.56,small
ORD029831,PROD011,ITEM029831,Vadodara_Center,Amritsar_DC,2025-09-24 21:20:58,2025-10-01 05:20:58,Normal,0.39,1.03,small
ORD029832,PROD009,ITEM029832,Bhopal_DC,Surat_Hub,2025-10-24 21:20:58,2025-10-30 03:20:58,Hazardous,7.05,35.19,medium
ORD029833,PROD006,ITEM029833,Ahmedabad_DC,Ranchi_Distribution,2025-10-09 21:20:58,2025-10-12 02:20:58,Normal,0.3,0.83,medium
ORD029834,PROD010,ITEM029834,Patna_WH,Pune_Facility,2025-10-06 21:20:58,2025-10-10 15:20:58,Fragile,8.23,16.6,medium
ORD029835,PROD002,ITEM029835,Bangalore_Hub,Ranchi_Distribution,2025-10-20 21:20:58,2025-10-27 00:20:58,Fragile,2.49,6.88,medium
ORD029836,PROD014,ITEM029836,Vadodara_Center,Nagpur_Distribution,2025-10-22 21:20:58,2025-10-24 18:20:58,Normal,0.51,1.07,small
ORD029837,PROD011,ITEM029837,Chennai_Distribution,Nagpur_Distribution,2025-10-10 21:20:58,2025-10-16 19:20:58,Perishable,0.33,1.25,medium
ORD029838,PROD009,ITEM029838,Delhi_DC,Bangalore_Hub,2025-11-11 21:20:58,2025-11-17 12:20:58,Hazardous,14.6,35.44,large
ORD029839,PROD005,ITEM029839,Nagpur_Distribution,Kanpur_WH,2025-10-12 21:20:58,2025-10-15 00:20:58,Hazardous,0.11,0.57,large
ORD029840,PROD001,ITEM029840,Amritsar_DC,Surat_Hub,2025-10-23 21:20:58,2025-10-27 18:20:58,Fragile,0.13,0.42,medium
ORD029841,PROD005,ITEM029841,Pune_Facility,Vadodara_Center,2025-10-22 21:20:58,2025-10-27 07:20:58,Perishable,0.23,0.51,small
ORD029842,PROD008,ITEM029842,Amritsar_DC,Chennai_Distribution,2025-10-23 21:20:58,2025-10-26 21:20:58,Perishable,1.8,3.67,small
ORD029843,PROD015,ITEM029843,Kolkata_Center,Vadodara_Center,2025-11-03 21:20:58,2025-11-06 10:20:58,Fragile,0.13,0.49,large
ORD029844,PROD001,ITEM029844,Ahmedabad_DC,Patna_WH,2025-09-23 21:20:58,2025-09-25 00:20:58,Normal,0.17,0.47,medium
ORD029845,PROD007,ITEM029845,Pune_Facility,Ranchi_Distribution,2025-10-10 21:20:58,2025-10-12 15:20:58,Hazardous,4.74,14.52,large
ORD029846,PROD003,ITEM029846,Vadodara_Center,Surat_Hub,2025-10-23 21:20:58,2025-10-29 15:20:58,Normal,0.17,0.45,small
ORD029847,PROD006,ITEM029847,Ranchi_Distribution,Mumbai_Warehouse,2025-10-25 21:20:58,2025-10-28 22:20:58,Perishable,0.44,1.3,medium
ORD029848,PROD013,ITEM029848,Bhopal_DC,Patna_WH,2025-09-24 21:20:58,2025-09-29 01:20:58,Fragile,3.26,8.3,large
ORD029849,PROD015,ITEM029849,Patna_WH,Chennai_Distribution,2025-11-03 21:20:58,2025-11-10 13:20:58,Normal,0.36,0.85,medium
ORD029850,PROD013,ITEM029850,Chennai_Distribution,Vadodara_Center,2025-10-26 21:20:58,2025-10-29 04:20:58,Normal,0.77,5.3,large
ORD029851,PROD014,ITEM029851,Vadodara_Center,Ahmedabad_DC,2025-09-26 21:20:58,2025-10-02 17:20:58,Hazardous,0.48,1.24,large
ORD029852,PROD002,ITEM029852,Bhopal_DC,Delhi_DC,2025-10-22 21:20:58,2025-10-26 16:20:58,Hazardous,1.27,3.54,medium
ORD029853,PROD011,ITEM029853,Ahmedabad_DC,Surat_Hub,2025-09-22 21:20:58,2025-09-24 15:20:58,Hazardous,0.47,1.11,medium
ORD029854,PROD010,ITEM029854,Ranchi_Distribution,Patna_WH,2025-11-17 21:20:58,2025-11-24 01:20:58,Hazardous,9.34,23.93,medium
ORD029855,PROD002,ITEM029855,Amritsar_DC,Kolkata_Center,2025-09-29 21:20:58,2025-10-06 00:20:58,Fragile,1.61,5.33,large
ORD029856,PROD004,ITEM029856,Mumbai_Warehouse,Indore_Facility,2025-09-24 21:20:58,2025-10-01 02:20:58,Hazardous,0.2,0.69,medium
ORD029857,PROD001,ITEM029857,Chandigarh_Facility,Jaipur_Hub,2025-10-21 21:20:58,2025-10-26 12:20:58,Hazardous,0.44,0.95,medium
ORD029858,PROD002,ITEM029858,Kolkata_Center,Patna_WH,2025-10-13 21:20:58,2025-10-19 07:20:58,Hazardous,0.31,3.0,large
ORD029859,PROD011,ITEM029859,Surat_Hub,Ranchi_Distribution,2025-10-09 21:20:58,2025-10-15 16:20:58,Normal,0.19,0.4,medium
ORD029860,PROD005,ITEM029860,Bangalore_Hub,Vadodara_Center,2025-10-05 21:20:58,2025-10-09 11:20:58,Perishable,0.29,0.64,large
ORD029861,PROD014,ITEM029861,Lucknow_Center,Jaipur_Hub,2025-11-09 21:20:58,2025-11-14 11:20:58,Fragile,0.07,0.66,small
ORD029862,PROD001,ITEM029862,Kolkata_Center,Ahmedabad_DC,2025-10-22 21:20:58,2025-10-24 15:20:58,Perishable,0.24,1.14,small
ORD029863,PROD011,ITEM029863,Chandigarh_Facility,Jaipur_Hub,2025-10-23 21:20:58,2025-10-30 14:20:58,Hazardous,0.23,1.34,medium
ORD029864,PROD006,ITEM029864,Bhopal_DC,Indore_Facility,2025-09-19 21:20:58,2025-09-22 21:20:58,Hazardous,0.25,1.3,small
ORD029865,PROD012,ITEM029865,Mumbai_Warehouse,Jaipur_Hub,2025-10-16 21:20:58,2025-10-20 01:20:58,Hazardous,0.78,1.91,small
ORD029866,PROD006,ITEM029866,Ranchi_Distribution,Bangalore_Hub,2025-10-06 21:20:58,2025-10-10 16:20:58,Normal,0.31,1.64,small
ORD029867,PROD015,ITEM029867,Jaipur_Hub,Ahmedabad_DC,2025-10-21 21:20:58,2025-10-27 15:20:58,Fragile,0.11,0.27,small
ORD029868,PROD010,ITEM029868,Ranchi_Distribution,Jaipur_Hub,2025-09-27 21:20:58,2025-09-29 23:20:58,Normal,6.06,12.23,medium
ORD029869,PROD008,ITEM029869,Amritsar_DC,Bhopal_DC,2025-10-13 21:20:58,2025-10-18 22:20:58,Fragile,1.49,5.96,medium
ORD029870,PROD013,ITEM029870,Delhi_DC,Kolkata_Center,2025-10-09 21:20:58,2025-10-12 19:20:58,Hazardous,1.73,3.71,small
ORD029871,PROD004,ITEM029871,Jaipur_Hub,Nagpur_Distribution,2025-11-01 21:20:58,2025-11-06 21:20:58,Normal,0.1,0.85,large
ORD029872,PROD015,ITEM029872,Kanpur_WH,Jaipur_Hub,2025-11-05 21:20:58,2025-11-09 11:20:58,Perishable,0.09,0.32,medium
ORD029873,PROD009,ITEM029873,Delhi_DC,Chandigarh_Facility,2025-10-05 21:20:58,2025-10-06 23:20:58,Perishable,9.95,25.84,small
ORD029874,PROD008,ITEM029874,Mumbai_Warehouse,Chennai_Distribution,2025-09-22 21:20:58,2025-09-28 02:20:58,Perishable,0.86,2.93,medium
ORD029875,PROD005,ITEM029875,Surat_Hub,Bhopal_DC,2025-11-03 21:20:58,2025-11-06 11:20:58,Perishable,0.14,0.84,large
ORD029876,PROD013,ITEM029876,Chandigarh_Facility,Delhi_DC,2025-11-03 21:20:58,2025-11-10 11:20:58,Perishable,1.21,7.71,small
ORD029877,PROD009,ITEM029877,Surat_Hub,Hyderabad_WH,2025-10-09 21:20:58,2025-10-15 19:20:58,Hazardous,14.9,39.23,medium
ORD029878,PROD014,ITEM029878,Mumbai_Warehouse,Delhi_DC,2025-09-25 21:20:58,2025-09-30 13:20:58,Perishable,0.56,2.75,medium
ORD029879,PROD010,ITEM029879,Ahmedabad_DC,Pune_Facility,2025-11-05 21:20:58,2025-11-12 02:20:58,Perishable,2.83,7.57,medium
ORD029880,PROD011,ITEM029880,Kanpur_WH,Kolkata_Center,2025-10-19 21:20:58,2025-10-26 12:20:58,Perishable,0.05,0.29,large
ORD029881,PROD004,ITEM029881,Jaipur_Hub,Pune_Facility,2025-09-25 21:20:58,2025-10-01 15:20:58,Normal,0.32,0.71,medium
ORD029882,PROD009,ITEM029882,Kanpur_WH,Hyderabad_WH,2025-10-02 21:20:58,2025-10-08 08:20:58,Perishable,6.68,28.83,small
ORD029883,PROD009,ITEM029883,Delhi_DC,Chennai_Distribution,2025-10-31 21:20:58,2025-11-03 11:20:58,Perishable,5.09,32.39,large
ORD029884,PROD003,ITEM029884,Amritsar_DC,Chennai_Distribution,2025-11-11 21:20:58,2025-11-16 17:20:58,Normal,0.37,1.23,small
ORD029885,PROD009,ITEM029885,Mumbai_Warehouse,Bangalore_Hub,2025-11-03 21:20:58,2025-11-08 10:20:58,Hazardous,6.16,23.38,large
ORD029886,PROD004,ITEM029886,Delhi_DC,Pune_Facility,2025-11-06 21:20:58,2025-11-10 08:20:58,Perishable,0.09,0.21,small
ORD029887,PROD002,ITEM029887,Hyderabad_WH,Vadodara_Center,2025-10-06 21:20:58,2025-10-13 16:20:58,Normal,0.79,1.82,medium
ORD029888,PROD005,ITEM029888,Mumbai_Warehouse,Patna_WH,2025-10-20 21:20:58,2025-10-25 11:20:58,Normal,0.11,0.58,medium
ORD029889,PROD006,ITEM029889,Pune_Facility,Nagpur_Distribution,2025-09-19 21:20:58,2025-09-25 21:20:58,Fragile,0.27,1.18,small
ORD029890,PROD010,ITEM029890,Jaipur_Hub,Hyderabad_WH,2025-11-14 21:20:58,2025-11-18 13:20:58,Perishable,1.93,16.26,medium
ORD029891,PROD005,ITEM029891,Vadodara_Center,Nagpur_Distribution,2025-10-27 21:20:58,2025-10-30 08:20:58,Fragile,0.13,0.88,medium
ORD029892,PROD005,ITEM029892,Delhi_DC,Bhopal_DC,2025-10-09 21:20:58,2025-10-12 23:20:58,Normal,0.4,1.04,medium
ORD029893,PROD004,ITEM029893,Kanpur_WH,Ahmedabad_DC,2025-10-13 21:20:58,2025-10-20 10:20:58,Fragile,0.15,0.46,medium
ORD029894,PROD008,ITEM029894,Lucknow_Center,Kolkata_Center,2025-10-25 21:20:58,2025-10-29 20:20:58,Fragile,2.08,4.49,large
ORD029895,PROD006,ITEM029895,Ranchi_Distribution,Lucknow_Center,2025-10-11 21:20:58,2025-10-14 00:20:58,Perishable,0.35,0.73,medium
ORD029896,PROD014,ITEM029896,Mumbai_Warehouse,Ranchi_Distribution,2025-10-01 21:20:58,2025-10-08 09:20:58,Fragile,0.32,0.88,small
ORD029897,PROD007,ITEM029897,Patna_WH,Kanpur_WH,2025-10-20 21:20:58,2025-10-26 09:20:58,Normal,1.96,14.89,medium
ORD029898,PROD011,ITEM029898,Patna_WH,Chennai_Distribution,2025-11-01 21:20:58,2025-11-05 06:20:58,Normal,0.44,1.12,small
ORD029899,PROD002,ITEM029899,Kolkata_Center,Surat_Hub,2025-11-13 21:20:58,2025-11-17 13:20:58,Perishable,0.81,3.38,large
ORD029900,PROD005,ITEM029900,Pune_Facility,Vadodara_Center,2025-10-09 21:20:58,2025-10-16 14:20:58,Perishable,0.1,0.5,small
ORD029901,PROD015,ITEM029901,Kolkata_Center,Hyderabad_WH,2025-10-22 21:20:58,2025-10-26 20:20:58,Hazardous,0.17,0.66,small
ORD029902,PROD006,ITEM029902,Pune_Facility,Ahmedabad_DC,2025-11-17 21:20:58,2025-11-24 13:20:58,Perishable,0.71,1.76,medium
ORD029903,PROD014,ITEM029903,Nagpur_Distribution,Bhopal_DC,2025-10-12 21:20:58,2025-10-17 22:20:58,Hazardous,0.43,1.77,medium
ORD029904,PROD013,ITEM029904,Pune_Facility,Indore_Facility,2025-10-12 21:20:58,2025-10-16 03:20:58,Perishable,2.45,5.2,medium
ORD029905,PROD001,ITEM029905,Patna_WH,Chandigarh_Facility,2025-09-27 21:20:58,2025-09-30 15:20:58,Normal,0.64,1.43,large
ORD029906,PROD012,ITEM029906,Hyderabad_WH,Ranchi_Distribution,2025-10-04 21:20:58,2025-10-11 09:20:58,Perishable,0.22,1.03,small
ORD029907,PROD012,ITEM029907,Lucknow_Center,Chennai_Distribution,2025-10-17 21:20:58,2025-10-22 06:20:58,Fragile,0.96,3.46,medium
ORD029908,PROD011,ITEM029908,Bhopal_DC,Kanpur_WH,2025-11-08 21:20:58,2025-11-10 07:20:58,Normal,0.46,1.32,large
ORD029909,PROD007,ITEM029909,Ahmedabad_DC,Hyderabad_WH,2025-11-13 21:20:58,2025-11-18 07:20:58,Normal,0.62,5.65,large
ORD029910,PROD012,ITEM029910,Delhi_DC,Nagpur_Distribution,2025-10-12 21:20:58,2025-10-16 07:20:58,Hazardous,0.91,2.28,small
ORD029911,PROD004,ITEM029911,Indore_Facility,Surat_Hub,2025-11-17 21:20:58,2025-11-21 18:20:58,Perishable,0.18,0.43,large
ORD029912,PROD013,ITEM029912,Bangalore_Hub,Nagpur_Distribution,2025-11-09 21:20:58,2025-11-12 00:20:58,Fragile,1.65,8.29,medium
ORD029913,PROD005,ITEM029913,Pune_Facility,Vadodara_Center,2025-09-29 21:20:58,2025-10-03 15:20:58,Normal,0.12,1.08,small
ORD029914,PROD013,ITEM029914,Chandigarh_Facility,Bangalore_Hub,2025-10-28 21:20:58,2025-11-03 08:20:58,Perishable,0.89,3.31,medium
ORD029915,PROD001,ITEM029915,Hyderabad_WH,Kanpur_WH,2025-11-06 21:20:58,2025-11-10 20:20:58,Perishable,0.13,0.59,large
ORD029916,PROD005,ITEM029916,Nagpur_Distribution,Jaipur_Hub,2025-11-07 21:20:58,2025-11-13 08:20:58,Hazardous,0.31,0.7,medium
ORD029917,PROD005,ITEM029917,Chandigarh_Facility,Ahmedabad_DC,2025-10-04 21:20:58,2025-10-07 16:20:58,Fragile,0.15,1.16,medium
ORD029918,PROD013,ITEM029918,Ahmedabad_DC,Ranchi_Distribution,2025-11-02 21:20:58,2025-11-08 08:20:58,Perishable,2.93,7.58,small
ORD029919,PROD012,ITEM029919,Patna_WH,Chennai_Distribution,2025-10-16 21:20:58,2025-10-22 00:20:58,Fragile,0.85,2.4,small
ORD029920,PROD015,ITEM029920,Lucknow_Center,Surat_Hub,2025-09-23 21:20:58,2025-09-30 15:20:58,Perishable,0.3,0.8,small
ORD029921,PROD008,ITEM029921,Surat_Hub,Mumbai_Warehouse,2025-10-15 21:20:58,2025-10-19 07:20:58,Normal,0.9,2.21,medium
ORD029922,PROD008,ITEM029922,Kolkata_Center,Patna_WH,2025-10-04 21:20:58,2025-10-10 15:20:58,Normal,0.31,1.41,small
ORD029923,PROD010,ITEM029923,Ranchi_Distribution,Indore_Facility,2025-10-04 21:20:58,2025-10-09 19:20:58,Fragile,0.98,4.13,small
ORD029924,PROD015,ITEM029924,Ahmedabad_DC,Jaipur_Hub,2025-10-17 21:20:58,2025-10-22 01:20:58,Perishable,0.16,0.41,small
ORD029925,PROD002,ITEM029925,Pune_Facility,Ranchi_Distribution,2025-10-15 21:20:58,2025-10-18 11:20:58,Normal,3.35,7.11,medium
ORD029926,PROD005,ITEM029926,Kolkata_Center,Indore_Facility,2025-10-11 21:20:58,2025-10-13 05:20:58,Hazardous,0.22,0.45,medium
ORD029927,PROD003,ITEM029927,Vadodara_Center,Bhopal_DC,2025-10-20 21:20:58,2025-10-24 15:20:58,Perishable,0.4,2.09,large
ORD029928,PROD003,ITEM029928,Vadodara_Center,Amritsar_DC,2025-11-02 21:20:58,2025-11-08 05:20:58,Normal,0.62,2.01,medium
ORD029929,PROD006,ITEM029929,Patna_WH,Hyderabad_WH,2025-11-16 21:20:58,2025-11-19 06:20:58,Hazardous,0.22,0.73,large
ORD029930,PROD006,ITEM029930,Kolkata_Center,Pune_Facility,2025-10-17 21:20:58,2025-10-20 09:20:58,Perishable,0.4,1.07,large
ORD029931,PROD010,ITEM029931,Kanpur_WH,Nagpur_Distribution,2025-11-01 21:20:58,2025-11-07 04:20:58,Perishable,1.72,15.11,large
ORD029932,PROD005,ITEM029932,Hyderabad_WH,Patna_WH,2025-10-22 21:20:58,2025-10-28 21:20:58,Fragile,0.09,0.48,medium
ORD029933,PROD006,ITEM029933,Mumbai_Warehouse,Surat_Hub,2025-11-13 21:20:58,2025-11-17 08:20:58,Normal,0.2,0.48,small
ORD029934,PROD010,ITEM029934,Jaipur_Hub,Ahmedabad_DC,2025-09-18 21:20:58,2025-09-22 12:20:58,Fragile,2.9,17.71,small
ORD029935,PROD012,ITEM029935,Vadodara_Center,Bangalore_Hub,2025-11-16 21:20:58,2025-11-18 12:20:58,Fragile,0.61,2.48,medium
ORD029936,PROD004,ITEM029936,Kanpur_WH,Pune_Facility,2025-11-14 21:20:58,2025-11-18 15:20:58,Normal,0.07,0.69,large
ORD029937,PROD007,ITEM029937,Bhopal_DC,Kanpur_WH,2025-10-08 21:20:58,2025-10-10 10:20:58,Perishable,0.94,5.28,medium
ORD029938,PROD007,ITEM029938,Ahmedabad_DC,Mumbai_Warehouse,2025-10-26 21:20:58,2025-11-01 05:20:58,Normal,2.07,14.84,large
ORD029939,PROD001,ITEM029939,Kolkata_Center,Indore_Facility,2025-11-14 21:20:58,2025-11-17 13:20:58,Fragile,0.31,0.83,medium
ORD029940,PROD014,ITEM029940,Kolkata_Center,Kanpur_WH,2025-09-24 21:20:58,2025-10-01 09:20:58,Normal,0.19,0.84,large
ORD029941,PROD012,ITEM029941,Kolkata_Center,Ranchi_Distribution,2025-10-31 21:20:58,2025-11-02 13:20:58,Perishable,1.65,3.6,large
ORD029942,PROD011,ITEM029942,Kanpur_WH,Amritsar_DC,2025-10-08 21:20:58,2025-10-14 02:20:58,Perishable,0.11,0.32,medium
ORD029943,PROD011,ITEM029943,Indore_Facility,Surat_Hub,2025-09-29 21:20:58,2025-10-02 21:20:58,Fragile,0.09,0.27,large
ORD029944,PROD006,ITEM029944,Lucknow_Center,Delhi_DC,2025-10-03 21:20:58,2025-10-05 08:20:58,Hazardous,0.22,0.83,small
ORD029945,PROD001,ITEM029945,Ranchi_Distribution,Amritsar_DC,2025-10-27 21:20:58,2025-10-31 17:20:58,Perishable,0.13,0.62,small
ORD029946,PROD001,ITEM029946,Lucknow_Center,Jaipur_Hub,2025-10-30 21:20:58,2025-11-06 20:20:58,Hazardous,0.32,0.82,medium
ORD029947,PROD004,ITEM029947,Indore_Facility,Lucknow_Center,2025-10-03 21:20:58,2025-10-10 03:20:58,Hazardous,0.08,0.21,small
ORD029948,PROD004,ITEM029948,Kanpur_WH,Bhopal_DC,2025-10-16 21:20:58,2025-10-23 14:20:58,Hazardous,0.24,0.59,small
